-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 02/29/2024 
Location: Latitude  47.4814   Longitude 7.7305 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 562.99 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
1981,3,17,0.04,-0.45,3.72,92.5,4.4,94.42,3.04
1981,3,18,-0.87,-0.94,3.23,87.38,1.28,94.52,2.91
1981,3,19,1.22,0.15,3.54,81.44,0.03,94.6,2.33
1981,3,20,4.51,3.56,4.27,76.88,0.0,94.36,2.38
1981,3,21,6.57,5.92,5.25,81.06,0.0,94.54,3.86
1981,3,22,6.29,5.56,5.31,82.94,1.46,94.14,5.85
1981,3,23,8.44,8.12,6.23,85.56,7.77,94.5,6.41
1981,3,24,10.67,10.33,7.45,88.38,3.01,94.82,6.95
1981,3,25,13.74,13.42,8.54,83.12,1.71,94.92,3.81
1981,3,26,9.65,8.97,7.02,89.06,13.28,94.88,5.05
1981,3,27,7.01,6.87,5.55,85.69,0.04,94.91,3.45
1981,3,28,10.15,9.44,6.16,76.12,0.03,94.28,1.86
1981,3,29,12.09,11.25,7.08,76.19,0.46,93.85,2.35
1981,3,30,8.87,8.98,6.71,89.75,10.26,94.48,2.34
1981,3,31,9.35,8.78,7.2,92.19,0.47,94.33,2.99
1981,4,1,9.63,9.64,7.26,91.25,0.18,94.52,1.7
1981,4,2,11.43,11.71,7.75,87.31,0.06,94.79,1.76
1981,4,3,11.81,11.77,8.3,91.06,0.18,95.21,1.58
1981,4,4,11.6,11.59,7.93,88.94,0.64,95.32,2.02
1981,4,5,7.98,8.62,5.92,85.12,0.75,95.13,2.62
1981,4,6,8.29,8.17,6.47,89.56,2.11,95.11,1.92
1981,4,7,12.15,11.36,6.77,74.94,0.02,95.49,1.89
1981,4,8,12.23,10.49,7.39,78.88,0.8,95.62,1.29
1981,4,9,12.43,11.31,7.51,80.94,0.54,95.64,1.66
1981,4,10,12.52,12.4,7.93,84.0,0.02,95.38,2.84
1981,4,11,13.75,13.48,8.85,85.94,2.59,94.99,1.78
1981,4,12,14.58,13.97,8.79,81.31,2.48,95.24,1.83
1981,4,13,15.16,14.32,8.73,78.5,1.83,95.52,1.22
1981,4,14,13.93,13.59,9.03,87.19,0.67,95.51,2.84
1981,4,15,12.7,12.73,7.87,82.69,3.84,95.35,1.85
1981,4,16,10.84,10.77,6.16,73.88,1.09,94.92,4.32
1981,4,17,4.37,4.68,3.78,71.38,0.0,94.73,7.56
1981,4,18,1.41,1.87,3.11,73.62,0.0,94.97,6.04
1981,4,19,1.91,1.88,3.6,79.25,0.35,94.87,2.61
1981,4,20,4.08,4.16,4.21,80.19,0.37,95.0,3.03
1981,4,21,4.95,5.45,4.09,74.88,0.0,95.4,3.12
1981,4,22,5.08,5.73,4.39,78.06,0.0,95.0,3.05
1981,4,23,4.76,5.69,4.21,77.38,0.0,94.48,3.18
1981,4,24,5.96,6.58,4.7,76.5,0.01,94.16,3.09
1981,4,25,8.4,8.57,5.19,73.44,0.59,94.14,3.36
1981,4,26,4.53,4.4,5.07,89.56,6.41,93.94,3.56
1981,4,27,2.66,2.97,4.27,87.38,3.04,94.29,4.44
1981,4,28,4.19,4.9,4.46,84.0,2.46,95.11,3.73
1981,4,29,4.92,5.3,4.82,84.81,0.71,95.3,3.88
1981,4,30,7.92,8.3,6.23,88.81,0.96,94.9,3.56
1981,5,1,9.05,9.33,6.65,88.25,6.18,94.27,4.71
1981,5,2,5.47,6.21,4.88,82.75,1.53,94.31,2.21
1981,5,3,6.12,6.99,4.7,76.81,0.77,94.19,3.1
1981,5,4,4.5,4.77,4.88,87.62,9.81,93.32,6.1
1981,5,5,4.43,4.69,4.82,87.94,5.06,94.11,4.57
1981,5,6,7.61,7.01,6.1,88.06,0.77,95.13,3.52
1981,5,7,13.3,12.55,7.2,72.06,0.01,94.81,2.19
1981,5,8,13.27,12.98,7.81,78.81,1.95,94.57,1.71
1981,5,9,14.55,14.51,7.93,74.31,0.06,94.22,2.21
1981,5,10,16.3,15.97,8.3,68.06,0.08,93.71,2.82
1981,5,11,9.32,9.16,6.59,84.88,4.62,93.67,3.15
1981,5,12,10.48,11.11,6.53,79.38,0.5,94.13,1.64
1981,5,13,10.08,10.65,6.71,83.25,1.01,94.45,2.48
1981,5,14,11.16,12.01,7.2,83.88,0.91,94.87,1.6
1981,5,15,11.82,12.05,7.63,84.19,3.53,95.01,1.52
1981,5,16,11.51,11.76,7.39,83.38,7.78,94.89,3.21
1981,5,17,10.3,10.53,6.1,75.44,0.37,95.11,2.34
1981,5,18,14.2,13.44,7.02,67.5,0.0,95.4,2.21
1981,5,19,16.78,15.55,7.93,64.62,0.02,95.64,2.09
1981,5,20,18.4,17.23,9.03,66.0,0.0,95.45,2.06
1981,5,21,17.87,17.87,10.07,76.25,7.21,95.2,2.56
1981,5,22,12.24,12.49,7.51,81.5,2.26,95.51,3.41
1981,5,23,13.83,14.42,7.32,72.31,3.67,95.3,1.19
1981,5,24,12.4,12.44,7.81,82.75,9.46,94.91,3.79
1981,5,25,9.77,9.87,7.26,91.06,34.75,94.48,2.05
1981,5,26,7.38,8.23,6.04,89.06,17.56,94.27,1.48
1981,5,27,8.42,8.32,6.47,88.81,5.96,94.54,3.95
1981,5,28,10.57,10.75,7.14,85.12,7.12,95.12,4.16
1981,5,29,14.16,13.92,9.03,85.62,2.87,95.26,4.48
1981,5,30,16.76,15.74,9.7,78.19,0.82,95.22,1.24
1981,5,31,18.91,18.72,10.68,75.5,2.09,95.22,1.46
1981,6,1,20.31,20.1,11.6,75.19,0.56,95.28,1.39
1981,6,2,20.35,20.05,11.66,75.19,1.54,95.18,2.3
1981,6,3,18.06,17.95,12.27,89.25,20.03,94.72,2.68
1981,6,4,11.63,12.21,7.51,84.06,2.51,95.23,5.34
1981,6,5,13.76,14.08,7.26,72.06,0.01,95.46,1.23
1981,6,6,16.9,17.07,9.34,74.0,1.6,95.29,1.66
1981,6,7,18.26,18.5,10.31,76.06,0.84,95.15,1.64
1981,6,8,18.12,17.9,11.84,86.5,6.17,94.98,3.6
1981,6,9,18.84,18.73,11.84,83.31,15.85,94.9,4.37
1981,6,10,14.81,15.4,8.67,79.88,1.01,95.66,2.99
1981,6,11,17.04,17.17,9.46,75.5,0.0,95.67,2.06
1981,6,12,18.36,18.46,10.99,80.5,0.21,95.81,3.78
1981,6,13,16.65,17.12,9.83,80.62,0.07,96.11,3.02
1981,6,14,18.15,17.94,9.4,70.94,0.0,95.93,1.73
1981,6,15,20.51,20.13,11.47,73.81,0.0,95.49,1.84
1981,6,16,17.11,17.32,9.7,76.25,0.57,95.22,4.03
1981,6,17,11.12,11.64,6.84,80.19,1.27,95.24,3.34
1981,6,18,9.33,10.09,6.35,83.56,2.02,95.45,3.83
1981,6,19,9.76,10.97,5.8,75.25,0.29,95.47,2.27
1981,6,20,11.72,12.69,6.1,69.56,0.08,95.4,1.57
1981,6,21,10.72,10.69,7.02,83.56,3.3,95.38,3.1
1981,6,22,9.12,9.65,6.29,83.88,2.42,95.43,3.77
1981,6,23,12.73,13.06,8.12,84.56,0.6,95.12,4.98
1981,6,24,14.21,14.81,8.48,80.25,1.23,94.85,2.04
1981,6,25,15.05,15.26,8.79,79.12,7.24,94.74,1.34
1981,6,26,14.49,14.44,8.79,81.81,4.34,94.61,2.93
1981,6,27,16.97,17.14,9.28,74.75,3.48,94.82,1.66
1981,6,28,17.09,17.08,10.01,79.19,10.02,94.52,3.48
1981,6,29,10.89,11.51,6.71,79.94,1.57,95.35,6.64
1981,6,30,10.61,11.47,6.41,77.94,0.08,95.61,2.85
1981,7,1,14.56,14.67,7.51,70.25,0.0,95.22,1.54
1981,7,2,19.11,18.63,10.01,69.12,1.38,94.62,1.62
1981,7,3,14.58,14.35,9.77,88.38,21.32,94.67,4.35
1981,7,4,14.31,14.58,8.42,80.44,0.25,95.65,3.07
1981,7,5,16.94,16.51,9.28,74.81,0.13,95.67,1.04
1981,7,6,17.58,17.73,10.38,79.94,0.96,95.81,2.45
1981,7,7,18.92,19.43,11.11,79.06,0.02,95.69,2.2
1981,7,8,21.19,20.82,11.54,71.31,1.51,95.27,1.1
1981,7,9,20.76,20.17,11.96,74.44,2.66,94.99,1.26
1981,7,10,18.98,18.77,11.96,83.12,7.26,94.98,1.95
1981,7,11,18.21,18.43,12.15,88.62,8.26,95.23,2.7
1981,7,12,17.47,17.98,10.44,81.25,0.63,95.51,2.7
1981,7,13,15.74,15.65,10.01,85.31,3.96,95.47,3.17
1981,7,14,16.44,16.87,9.64,80.06,0.2,95.63,2.48
1981,7,15,17.2,17.73,10.13,80.56,0.14,95.62,2.62
1981,7,16,17.4,17.7,10.5,81.75,0.32,95.34,3.44
1981,7,17,16.69,16.91,10.74,86.0,13.69,94.81,4.05
1981,7,18,12.41,12.51,8.42,88.56,15.58,94.6,3.15
1981,7,19,11.23,11.58,7.51,86.25,4.46,95.21,5.02
1981,7,20,13.44,13.76,8.85,88.19,6.47,95.35,4.13
1981,7,21,14.85,15.14,9.4,86.0,0.64,95.27,3.75
1981,7,22,16.29,15.99,10.44,86.06,2.1,94.75,3.07
1981,7,23,13.65,13.45,9.28,89.75,21.91,94.59,3.9
1981,7,24,11.54,11.33,8.0,89.56,6.31,95.0,2.45
1981,7,25,11.23,11.49,7.45,86.38,7.01,95.54,3.9
1981,7,26,11.64,12.26,7.32,83.5,1.2,95.96,2.69
1981,7,27,13.55,13.56,8.91,88.12,2.47,95.79,3.88
1981,7,28,14.76,15.3,8.61,79.94,0.03,95.68,2.32
1981,7,29,17.58,16.75,9.52,73.38,0.0,95.44,1.97
1981,7,30,20.71,19.37,10.99,69.25,0.0,95.46,1.42
1981,7,31,20.47,19.75,11.84,75.25,0.08,95.08,2.23
1981,8,1,18.28,17.58,10.86,78.62,0.99,95.13,3.77
1981,8,2,19.36,19.08,12.63,86.12,1.99,95.48,2.19
1981,8,3,20.44,20.23,12.82,82.81,1.26,96.16,1.91
1981,8,4,21.51,21.05,12.33,75.12,0.02,96.12,1.2
1981,8,5,22.21,21.56,11.78,69.06,0.0,95.5,1.38
1981,8,6,22.15,21.89,13.37,77.25,1.35,95.09,1.98
1981,8,7,20.08,20.11,12.76,83.56,0.99,95.23,1.98
1981,8,8,19.47,19.12,12.51,84.81,8.27,95.19,1.32
1981,8,9,17.3,17.48,11.47,88.69,9.97,95.17,3.2
1981,8,10,15.08,15.3,10.07,89.81,6.35,95.24,3.23
1981,8,11,14.5,14.83,9.52,88.56,1.28,95.11,1.75
1981,8,12,16.37,16.72,10.31,85.38,0.23,95.22,2.97
1981,8,13,17.67,18.02,11.11,84.12,0.06,95.34,2.81
1981,8,14,19.0,18.65,10.74,76.25,0.0,95.43,2.52
1981,8,15,20.49,19.91,11.17,71.81,0.0,95.37,1.54
1981,8,16,20.32,20.26,12.88,82.81,4.18,95.16,3.65
1981,8,17,14.67,15.1,8.24,77.44,0.12,95.59,3.49
1981,8,18,14.51,14.53,7.75,73.62,0.0,95.64,2.34
1981,8,19,15.94,15.49,9.09,78.0,0.0,95.25,3.16
1981,8,20,14.13,13.9,8.97,85.06,10.99,94.6,5.39
1981,8,21,12.29,12.72,7.45,80.38,0.71,94.96,2.59
1981,8,22,13.45,13.34,7.81,78.69,0.18,95.35,2.98
1981,8,23,13.12,13.14,8.48,86.56,3.19,95.56,3.18
1981,8,24,12.24,12.76,7.57,82.69,0.07,95.97,2.58
1981,8,25,13.4,13.62,7.51,76.81,0.0,96.12,2.95
1981,8,26,14.85,14.37,7.81,72.5,0.0,96.16,1.54
1981,8,27,15.48,15.37,9.09,80.88,0.06,95.98,1.96
1981,8,28,15.3,15.16,8.97,80.25,0.01,95.46,1.93
1981,8,29,16.51,15.8,9.03,74.5,0.0,95.02,1.48
1981,8,30,16.75,16.38,9.52,77.31,0.0,95.03,1.35
1981,8,31,17.77,17.06,10.38,78.56,10.02,95.05,2.09
1981,9,1,14.8,14.36,10.01,90.44,23.42,95.22,1.44
1981,9,2,14.45,14.63,9.4,87.88,3.08,95.52,1.67
1981,9,3,14.68,14.69,8.67,81.0,2.29,95.7,3.68
1981,9,4,12.8,12.92,7.69,80.69,0.03,95.7,4.62
1981,9,5,13.65,13.95,8.61,84.5,0.0,95.66,2.27
1981,9,6,14.41,14.41,8.85,83.38,0.03,95.73,2.58
1981,9,7,16.03,15.6,9.46,79.31,0.02,95.63,2.05
1981,9,8,15.89,15.32,10.86,91.75,12.69,95.71,2.63
1981,9,9,16.57,15.9,10.38,84.75,3.15,95.67,1.65
1981,9,10,16.6,16.19,10.31,83.69,5.31,95.06,1.44
1981,9,11,15.65,14.87,10.74,91.62,3.86,95.08,2.07
1981,9,12,16.94,16.7,10.99,87.19,10.02,95.05,1.83
1981,9,13,13.2,13.25,8.42,85.5,2.82,95.47,3.26
1981,9,14,11.1,11.3,7.02,83.12,1.3,95.71,2.73
1981,9,15,11.58,11.49,7.87,88.31,3.09,95.63,2.48
1981,9,16,13.76,13.43,9.52,92.69,3.61,95.47,2.55
1981,9,17,14.94,14.15,8.73,79.31,0.04,95.33,1.0
1981,9,18,15.12,14.57,9.7,85.94,8.83,94.81,3.48
1981,9,19,14.76,14.4,10.07,90.88,5.82,94.79,3.09
1981,9,20,17.68,17.07,10.74,81.31,0.08,94.53,4.74
1981,9,21,18.47,17.33,10.99,78.88,1.05,94.68,3.1
1981,9,22,18.25,17.47,11.41,82.69,9.65,94.72,2.3
1981,9,23,13.24,13.08,8.67,86.88,7.4,95.33,3.05
1981,9,24,11.36,11.27,8.06,91.38,2.68,94.76,1.94
1981,9,25,12.2,12.14,7.81,84.44,0.69,94.26,2.8
1981,9,26,14.3,13.52,9.4,86.44,9.62,93.88,2.91
1981,9,27,10.51,10.8,6.9,83.31,5.14,94.37,2.14
1981,9,28,9.65,9.51,7.45,94.31,13.76,94.52,2.94
1981,9,29,9.52,9.35,6.41,83.62,1.45,95.33,2.92
1981,9,30,8.89,8.42,6.47,86.0,0.0,95.33,2.87
1981,10,1,11.94,11.62,7.14,78.69,0.19,94.45,2.13
1981,10,2,10.8,10.3,8.0,92.81,7.71,93.74,2.27
1981,10,3,9.95,9.55,7.45,90.44,12.55,93.5,4.34
1981,10,4,9.1,8.83,6.23,82.38,0.48,94.39,4.42
1981,10,5,13.26,12.58,9.28,92.12,4.35,94.71,3.11
1981,10,6,15.0,14.26,9.52,84.25,5.85,94.72,3.64
1981,10,7,11.11,10.6,7.51,86.81,0.59,95.71,4.23
1981,10,8,10.44,9.33,6.59,81.31,0.0,95.82,2.2
1981,10,9,12.19,11.26,7.87,83.5,12.57,95.1,4.63
1981,10,10,10.12,9.71,7.2,88.31,6.26,94.83,7.77
1981,10,11,9.01,8.63,6.29,80.75,12.54,94.44,7.8
1981,10,12,7.96,7.61,6.71,92.25,13.05,94.02,5.43
1981,10,13,4.94,4.83,5.0,88.69,1.33,94.89,4.23
1981,10,14,7.04,6.86,5.92,87.94,16.64,94.77,3.95
1981,10,15,12.56,12.0,8.73,90.62,17.71,94.29,8.88
1981,10,16,9.98,9.4,7.39,91.81,1.4,95.26,1.73
1981,10,17,12.42,11.17,8.0,84.19,0.06,95.25,2.62
1981,10,18,12.08,11.36,8.12,88.06,3.56,95.41,3.98
1981,10,19,9.02,8.62,7.14,93.88,0.48,95.58,2.86
1981,10,20,8.49,8.3,6.65,91.0,8.37,94.7,4.98
1981,10,21,4.76,4.64,5.31,92.81,9.54,94.31,2.57
1981,10,22,1.96,1.72,4.33,93.88,2.64,94.5,2.12
1981,10,23,2.37,2.18,4.46,93.25,4.95,94.9,4.59
1981,10,24,3.04,2.23,4.15,84.69,0.48,95.38,2.02
1981,10,25,1.79,1.03,4.27,92.62,3.96,94.57,3.14
1981,10,26,1.42,1.06,4.09,91.0,5.62,94.22,0.96
1981,10,27,0.65,0.24,4.03,95.31,2.5,94.77,2.82
1981,10,28,3.15,2.62,4.76,94.5,1.51,95.49,3.85
1981,10,29,6.15,5.42,5.37,85.69,5.92,95.39,5.8
1981,10,30,8.77,8.24,6.9,92.69,23.38,94.92,6.94
1981,10,31,10.51,10.12,7.87,94.69,1.71,95.52,6.08
1981,11,1,10.6,10.29,8.0,94.81,0.13,96.19,2.71
1981,11,2,10.11,9.37,7.63,93.44,0.06,96.2,2.59
1981,11,3,11.29,9.08,7.81,89.62,0.05,96.05,1.01
1981,11,4,8.94,7.76,7.2,94.38,0.09,96.02,1.93
1981,11,5,6.37,6.02,6.04,96.0,0.18,95.94,1.8
1981,11,6,2.39,2.19,4.21,90.19,0.06,96.18,2.66
1981,11,7,-0.38,-0.68,3.54,92.5,0.33,96.03,2.8
1981,11,8,-2.25,-2.41,2.81,87.56,0.0,95.93,3.6
1981,11,9,-2.08,-2.13,2.93,88.56,0.04,96.01,2.59
1981,11,10,-2.2,-2.3,2.87,87.56,0.01,96.33,2.48
1981,11,11,-2.58,-3.17,2.69,84.88,0.09,95.83,2.29
1981,11,12,0.22,-0.32,3.85,94.38,2.37,95.64,3.37
1981,11,13,1.65,1.02,4.39,98.5,0.74,96.08,2.65
1981,11,14,0.48,0.19,4.03,98.06,2.95,96.28,3.9
1981,11,15,-1.08,-1.27,3.42,93.88,0.16,96.12,2.38
1981,11,16,-2.74,-2.95,2.87,91.06,0.0,95.84,2.6
1981,11,17,0.09,-1.44,3.05,75.25,1.99,95.66,2.52
1981,11,18,3.9,2.83,4.88,91.94,1.01,95.62,3.61
1981,11,19,6.26,5.23,5.92,95.06,1.66,95.81,4.12
1981,11,20,6.26,5.1,5.8,92.81,0.0,96.09,3.38
1981,11,21,5.94,5.23,5.92,95.38,0.01,96.36,4.16
1981,11,22,7.04,5.42,5.8,89.06,0.12,96.27,2.49
1981,11,23,6.41,5.01,5.37,84.5,1.14,95.62,4.6
1981,11,24,5.46,4.98,5.37,88.81,6.16,95.56,4.78
1981,11,25,-1.01,-1.17,3.42,92.81,0.69,96.11,3.45
1981,11,26,-1.6,-1.96,3.05,89.06,0.16,96.32,2.74
1981,11,27,2.1,1.43,4.21,89.12,15.01,95.29,6.06
1981,11,28,1.47,1.22,4.27,95.06,6.75,94.46,6.45
1981,11,29,-0.56,-0.77,3.72,96.31,7.25,94.79,4.97
1981,11,30,0.12,-0.18,3.85,94.31,16.43,94.66,8.48
1981,12,1,-1.49,-1.81,3.42,95.81,6.54,94.81,4.88
1981,12,2,-2.74,-3.43,3.17,98.62,1.17,95.83,2.41
1981,12,3,-5.1,-6.2,2.56,97.31,0.37,96.32,2.27
1981,12,4,-1.88,-2.17,3.3,94.62,7.51,95.28,5.88
1981,12,5,-2.54,-3.06,3.17,97.62,1.13,94.84,3.77
1981,12,6,-2.06,-2.61,3.23,92.69,6.24,93.85,4.01
1981,12,7,0.37,-0.1,4.03,95.5,9.62,93.17,6.86
1981,12,8,2.13,1.23,4.52,93.88,17.77,92.58,9.91
1981,12,9,-0.91,-1.52,3.66,96.19,9.36,93.21,3.9
1981,12,10,0.71,0.15,4.03,94.06,6.87,93.88,4.92
1981,12,11,2.52,1.64,4.7,94.56,10.09,93.01,6.68
1981,12,12,-0.99,-1.38,3.48,91.94,4.6,93.39,4.56
1981,12,13,-3.61,-3.96,2.62,87.19,8.0,93.78,4.41
1981,12,14,1.87,1.24,4.52,95.5,8.55,92.84,8.37
1981,12,15,1.19,0.72,4.27,96.19,22.83,93.12,6.63
1981,12,16,1.18,0.46,4.33,96.06,14.36,92.82,5.41
1981,12,17,0.15,-1.02,3.91,94.56,5.61,93.85,3.8
1981,12,18,-1.06,-1.39,3.6,95.12,16.0,92.77,3.05
1981,12,19,-8.6,-9.35,1.89,96.0,1.78,94.58,3.33
1981,12,20,-9.03,-10.68,1.71,90.88,0.25,94.77,2.97
1981,12,21,-3.13,-3.82,2.87,90.12,2.59,93.26,3.07
1981,12,22,-2.58,-4.12,3.05,90.94,1.38,92.78,2.09
1981,12,23,-1.89,-2.63,3.36,96.25,5.19,92.98,2.41
1981,12,24,0.52,-0.17,4.03,94.25,10.05,92.52,5.48
1981,12,25,-3.03,-3.59,3.11,97.44,2.18,94.44,3.86
1981,12,26,-6.45,-8.38,2.32,95.56,0.33,94.87,2.08
1981,12,27,-6.52,-8.2,2.08,84.12,2.32,94.04,2.59
1981,12,28,-1.89,-3.12,3.05,85.62,1.58,93.32,3.09
1981,12,29,0.62,-0.67,3.78,88.56,1.25,92.51,4.55
1981,12,30,0.68,-0.84,3.66,85.0,6.31,92.69,4.33
1981,12,31,3.3,1.6,4.94,95.0,3.62,93.19,4.81
1982,1,1,0.96,0.32,4.27,97.62,2.47,94.08,3.02
1982,1,2,1.04,0.4,3.97,91.81,0.19,95.39,3.41
1982,1,3,3.53,1.56,4.27,82.69,0.0,95.13,2.96
1982,1,4,4.37,3.41,5.13,93.62,3.55,94.92,6.04
1982,1,5,5.68,5.08,5.62,93.38,19.63,94.62,8.1
