-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 02/29/2024 
Location: Latitude  38.8853   Longitude -77.0386 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 70.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2022,3,19,16.2,15.51,9.34,80.62,0.46,100.0,5.73
2022,3,20,10.14,9.96,5.19,68.31,0.01,100.56,6.91
2022,3,21,10.56,10.16,5.07,66.56,0.0,101.29,4.14
2022,3,22,10.2,9.62,5.43,72.19,0.0,101.31,3.39
2022,3,23,9.76,9.83,6.41,85.69,9.66,100.82,6.55
2022,3,24,13.13,13.19,8.85,92.88,6.61,100.01,3.77
2022,3,25,11.69,11.77,5.98,71.62,0.04,99.69,4.41
2022,3,26,7.26,7.4,4.09,64.75,0.33,99.47,6.98
2022,3,27,2.87,3.69,2.75,60.38,0.0,100.2,7.67
2022,3,28,-1.24,-0.13,1.89,57.94,0.0,100.94,6.98
2022,3,29,0.73,1.43,2.08,55.69,0.0,101.59,4.73
2022,3,30,7.58,7.39,4.33,66.62,0.02,101.05,4.21
2022,3,31,16.56,15.64,10.68,89.75,6.33,99.46,8.16
2022,4,1,9.57,9.55,4.76,64.25,0.44,100.1,6.97
2022,4,2,6.98,8.26,3.85,64.44,0.0,100.99,3.38
2022,4,3,8.65,8.98,4.76,70.0,0.01,100.31,6.21
2022,4,4,7.12,7.89,4.09,69.0,0.0,100.9,2.94
2022,4,5,9.73,9.78,6.96,92.25,13.71,100.49,3.45
2022,4,6,12.64,12.92,7.75,85.44,8.78,99.77,5.2
2022,4,7,10.13,10.22,7.08,90.94,16.92,99.51,4.85
2022,4,8,10.71,11.05,5.62,73.94,2.12,99.69,3.76
2022,4,9,8.83,9.34,5.0,71.94,0.39,99.79,4.41
2022,4,10,6.83,7.25,4.03,67.94,0.0,100.53,6.23
2022,4,11,9.16,9.23,5.07,71.5,0.0,101.05,3.57
2022,4,12,16.37,16.02,8.67,77.0,0.02,100.85,3.16
2022,4,13,18.48,17.8,10.31,78.31,0.0,100.52,4.21
2022,4,14,18.13,17.31,9.52,72.25,0.91,100.26,6.24
2022,4,15,13.51,13.61,5.0,56.25,0.0,101.17,4.47
2022,4,16,15.92,15.66,7.57,67.69,1.55,100.48,5.55
2022,4,17,9.13,10.06,4.21,60.25,0.04,101.32,5.43
2022,4,18,5.33,5.9,4.64,84.31,26.86,101.17,6.16
2022,4,19,6.53,7.08,3.97,68.38,0.14,100.64,7.61
2022,4,20,8.66,9.66,4.27,66.0,0.0,102.06,3.24
2022,4,21,12.65,12.65,6.53,74.38,0.12,102.07,4.75
2022,4,22,15.73,15.44,7.39,70.38,0.01,102.01,3.38
2022,4,23,15.55,15.73,7.93,74.88,0.0,101.64,3.69
2022,4,24,16.3,16.82,8.91,78.94,0.0,101.21,3.69
2022,4,25,14.76,15.65,8.79,85.06,0.0,101.12,4.06
2022,4,26,15.24,15.62,9.16,85.38,1.78,100.85,3.46
2022,4,27,10.15,10.9,4.27,57.31,0.0,101.02,7.3
2022,4,28,7.57,8.57,3.42,55.44,0.0,101.3,6.17
2022,4,29,10.3,10.13,3.85,53.44,0.0,101.32,3.53
2022,4,30,11.58,12.04,4.46,57.06,0.0,101.21,2.52
2022,5,1,12.44,12.64,8.12,89.31,4.8,100.96,3.96
2022,5,2,17.58,17.32,8.61,72.38,0.06,100.73,2.23
2022,5,3,15.93,16.51,9.28,83.31,12.29,100.96,4.53
2022,5,4,17.44,17.83,10.25,83.06,1.52,100.58,3.33
2022,5,5,15.62,16.05,8.67,79.88,0.06,100.95,2.87
2022,5,6,14.4,14.45,9.58,93.06,30.62,100.07,5.19
2022,5,7,9.83,10.21,6.84,89.81,18.74,99.73,9.59
2022,5,8,8.85,8.77,5.55,79.94,0.49,100.91,5.75
2022,5,9,12.01,12.01,5.37,66.25,0.0,101.42,4.49
2022,5,10,13.8,13.54,5.62,60.5,0.0,101.69,4.88
2022,5,11,15.37,15.19,7.93,73.19,0.0,101.53,4.4
2022,5,12,17.55,17.69,10.56,85.62,1.53,101.49,4.45
2022,5,13,18.29,18.33,11.72,90.38,4.24,101.28,4.23
2022,5,14,18.23,18.29,11.84,91.12,3.07,100.8,2.44
2022,5,15,20.47,20.78,12.45,83.38,5.11,100.32,2.02
2022,5,16,19.86,19.56,12.08,83.12,5.28,99.83,4.19
2022,5,17,19.19,18.86,8.85,66.12,0.0,100.29,5.12
2022,5,18,17.05,17.82,7.93,67.44,0.97,100.67,2.97
2022,5,19,20.97,20.57,11.54,75.56,2.67,99.89,3.92
2022,5,20,23.86,23.38,13.79,75.81,0.12,100.27,3.26
2022,5,21,26.08,25.48,13.67,67.06,0.02,100.8,3.05
2022,5,22,24.76,24.65,14.59,76.44,19.44,100.9,3.91
2022,5,23,18.4,18.97,9.52,74.31,2.27,101.4,3.65
2022,5,24,16.13,16.66,9.4,83.5,5.96,101.51,4.07
2022,5,25,16.39,16.88,8.3,74.0,0.02,101.75,4.42
2022,5,26,18.22,18.88,11.05,85.31,0.13,101.35,3.5
2022,5,27,20.09,19.9,13.73,93.31,12.57,100.3,4.4
2022,5,28,20.3,20.56,11.41,78.5,1.85,100.19,4.12
2022,5,29,21.42,22.0,11.29,73.56,0.01,100.89,2.03
2022,5,30,23.76,23.92,12.94,73.62,0.0,101.04,2.74
2022,5,31,26.55,26.46,14.04,68.0,0.02,100.76,2.61
2022,6,1,27.53,27.37,14.65,65.94,0.05,100.32,3.09
2022,6,2,25.06,25.16,15.62,78.94,10.37,99.86,2.3
2022,6,3,21.56,21.73,10.19,65.5,0.57,100.14,4.32
2022,6,4,22.19,22.5,8.79,56.5,0.0,100.39,2.59
2022,6,5,20.11,21.02,7.87,56.75,0.0,100.67,3.98
2022,6,6,20.84,21.4,7.51,53.19,0.0,100.85,3.74
2022,6,7,21.78,21.94,11.96,75.44,2.62,100.6,5.19
2022,6,8,24.31,25.21,13.24,72.56,6.58,100.26,2.55
2022,6,9,23.2,23.53,12.27,70.19,9.56,99.91,5.92
2022,6,10,21.47,22.01,9.58,62.88,0.03,100.39,2.66
2022,6,11,20.42,20.94,11.11,74.75,2.35,100.51,1.93
2022,6,12,22.89,23.67,13.79,80.44,2.03,100.45,2.84
2022,6,13,27.08,27.48,15.08,70.56,1.21,100.45,2.49
2022,6,14,25.24,25.16,15.38,77.06,5.06,100.46,2.77
2022,6,15,26.08,26.92,11.96,59.69,0.44,100.89,2.26
2022,6,16,26.38,27.01,15.26,72.56,1.63,100.87,4.12
2022,6,17,28.36,28.35,14.04,61.06,0.39,100.0,5.37
2022,6,18,21.9,22.73,7.81,48.44,0.0,100.19,7.47
2022,6,19,20.14,21.11,5.68,41.5,0.0,100.92,6.23
2022,6,20,22.41,23.56,6.29,41.38,0.0,101.24,2.74
2022,6,21,23.45,24.17,9.89,57.06,0.05,101.08,2.57
2022,6,22,24.25,25.12,13.0,71.81,19.32,100.42,3.53
2022,6,23,21.01,21.79,12.57,81.75,9.51,100.46,3.37
2022,6,24,23.84,25.03,12.08,67.62,0.06,100.84,1.05
2022,6,25,25.12,26.25,11.9,63.94,0.01,101.1,2.63
2022,6,26,26.3,27.03,12.57,61.31,0.72,100.93,4.31
2022,6,27,24.64,24.88,13.55,70.81,5.57,100.68,4.11
2022,6,28,22.9,24.0,7.93,49.0,0.0,101.29,3.09
2022,6,29,24.66,25.79,10.07,55.31,0.09,101.41,3.08
2022,6,30,26.59,27.59,10.19,51.75,0.1,101.31,2.42
2022,7,1,28.3,28.99,14.53,64.0,1.42,100.83,4.02
2022,7,2,26.97,27.11,15.44,70.62,8.32,100.53,3.88
2022,7,3,25.65,25.52,11.96,61.62,6.77,100.84,2.49
2022,7,4,25.62,26.89,9.09,48.12,0.0,101.23,2.51
2022,7,5,26.06,26.54,16.17,77.69,8.63,100.68,4.63
2022,7,6,28.01,28.21,16.85,73.12,10.27,100.34,2.87
2022,7,7,26.0,27.15,16.6,80.19,2.31,100.51,3.23
2022,7,8,26.56,27.85,15.38,73.25,6.46,100.71,1.9
2022,7,9,23.12,23.43,16.05,90.81,22.03,100.72,3.21
2022,7,10,22.74,23.26,12.45,74.44,0.11,100.85,3.23
2022,7,11,23.01,23.83,10.07,61.31,0.0,100.57,2.32
2022,7,12,26.16,26.76,14.53,70.44,7.74,100.1,4.11
2022,7,13,27.11,27.8,14.47,67.81,1.03,100.4,2.39
2022,7,14,26.66,27.25,12.76,60.88,1.38,100.72,3.08
2022,7,15,26.21,26.99,11.11,56.19,0.93,101.05,1.84
2022,7,16,25.38,26.03,14.53,74.44,13.58,100.93,2.18
2022,7,17,25.38,25.69,15.08,76.62,0.88,100.73,1.67
2022,7,18,27.3,27.51,17.27,78.0,5.72,100.35,4.07
2022,7,19,27.51,28.35,15.26,69.12,1.1,100.26,2.5
2022,7,20,28.43,29.26,13.98,60.56,0.0,100.05,2.7
2022,7,21,29.48,29.88,15.93,62.94,1.26,99.81,3.88
2022,7,22,29.56,30.39,13.67,56.0,0.51,100.46,3.13
2022,7,23,30.03,31.0,12.94,52.0,0.29,100.82,2.3
2022,7,24,30.21,31.13,13.67,54.88,0.1,100.76,2.62
2022,7,25,28.73,29.1,17.64,73.5,5.37,100.46,4.51
2022,7,26,25.51,26.5,13.24,66.62,1.3,100.72,1.91
2022,7,27,27.58,29.08,15.01,66.75,0.12,100.46,2.11
2022,7,28,28.12,28.71,16.72,71.69,1.16,100.31,3.28
2022,7,29,26.93,27.84,14.53,68.25,10.35,100.48,2.15
2022,7,30,26.68,27.69,11.66,58.12,0.0,101.03,3.33
2022,7,31,25.46,25.96,12.76,64.94,4.02,101.14,1.96
2022,8,1,25.92,27.06,14.83,73.69,1.77,100.55,2.71
2022,8,2,27.51,28.08,14.77,66.94,0.49,100.32,3.31
2022,8,3,28.31,29.62,11.9,52.56,0.0,100.71,2.31
2022,8,4,28.97,29.81,16.3,68.12,16.84,100.9,2.25
2022,8,5,27.15,27.72,16.6,76.62,12.79,101.21,1.15
2022,8,6,26.58,27.14,17.09,80.38,1.65,101.41,3.45
2022,8,7,28.19,28.72,15.75,68.31,0.23,101.25,3.74
2022,8,8,28.83,29.61,16.05,67.31,3.32,100.8,3.29
2022,8,9,30.29,31.02,16.54,64.38,1.88,100.6,3.16
2022,8,10,28.16,29.14,16.6,72.25,13.75,100.78,2.48
2022,8,11,26.19,26.76,13.24,65.62,10.32,100.52,3.42
2022,8,12,23.98,24.64,9.4,53.19,0.3,100.78,4.17
2022,8,13,22.68,23.49,7.08,44.44,0.0,101.07,2.94
2022,8,14,23.11,23.85,9.58,56.88,1.54,100.84,2.84
2022,8,15,23.22,24.08,11.35,66.12,2.86,100.61,2.09
2022,8,16,23.03,23.91,10.01,60.06,0.03,100.7,3.87
2022,8,17,23.76,24.62,10.13,58.75,3.18,100.7,1.48
2022,8,18,23.69,24.64,10.56,62.69,0.82,100.62,2.51
2022,8,19,25.69,26.62,11.84,60.56,0.43,100.93,2.31
2022,8,20,26.3,27.4,12.45,62.44,0.06,101.16,2.75
2022,8,21,24.4,24.91,14.89,79.56,5.94,100.93,2.8
2022,8,22,26.05,26.92,15.93,77.5,2.82,100.28,2.44
2022,8,23,25.6,26.51,12.76,65.38,0.11,100.32,3.48
2022,8,24,26.05,26.66,11.17,56.0,3.3,100.73,2.13
2022,8,25,25.97,26.51,12.39,61.31,3.11,100.86,2.21
2022,8,26,27.6,28.61,13.55,61.94,0.28,100.56,2.7
2022,8,27,27.4,28.56,12.7,58.0,0.09,100.69,2.29
2022,8,28,27.36,28.36,14.28,66.25,0.23,100.98,2.62
2022,8,29,27.84,29.05,15.26,68.88,0.07,100.97,2.88
2022,8,30,27.88,28.85,15.62,70.88,4.01,100.32,4.18
2022,8,31,24.9,25.91,11.54,61.94,0.09,100.37,4.34
2022,9,1,25.3,26.23,9.7,51.62,0.0,100.72,3.09
2022,9,2,25.18,26.4,10.5,55.69,0.0,101.29,3.91
2022,9,3,25.48,26.8,12.33,64.5,0.0,101.41,2.63
2022,9,4,26.44,27.6,13.24,65.19,0.04,101.06,2.95
2022,9,5,25.57,26.12,14.53,72.69,8.7,100.89,3.08
2022,9,6,24.51,24.8,16.24,85.62,25.95,100.51,3.0
2022,9,7,22.53,23.35,14.1,83.56,4.11,100.55,3.56
2022,9,8,22.83,23.48,12.57,74.06,0.28,100.44,2.73
2022,9,9,22.97,23.32,10.86,65.12,0.02,100.87,2.59
2022,9,10,21.76,22.12,12.21,77.44,1.25,101.39,2.38
2022,9,11,23.84,23.9,16.6,90.5,17.87,100.85,3.66
2022,9,12,24.76,25.26,16.36,84.88,9.68,100.13,1.84
2022,9,13,22.36,22.8,11.66,70.56,3.03,100.13,4.08
2022,9,14,20.59,21.31,9.95,68.81,0.0,100.82,3.38
2022,9,15,20.62,21.14,9.7,67.44,0.01,101.28,3.84
2022,9,16,20.25,20.18,8.67,62.0,0.0,101.39,1.51
2022,9,17,21.12,21.17,9.58,65.06,0.0,101.42,2.18
2022,9,18,22.25,22.8,11.05,70.19,0.0,101.03,2.8
2022,9,19,24.06,24.39,11.84,66.06,0.0,100.56,3.13
2022,9,20,23.58,23.9,11.29,65.12,0.0,100.57,3.78
2022,9,21,23.26,23.94,10.5,62.56,0.0,100.48,2.48
2022,9,22,21.43,21.64,10.01,62.44,2.07,99.89,7.03
2022,9,23,15.45,16.58,5.37,51.69,0.01,100.86,6.36
2022,9,24,16.16,17.39,5.68,52.69,0.01,100.88,2.75
2022,9,25,20.02,20.33,9.64,67.75,1.46,99.87,4.25
2022,9,26,19.8,20.26,8.36,61.06,0.03,99.94,3.97
2022,9,27,17.49,18.28,6.29,53.06,0.0,100.5,4.34
2022,9,28,15.88,17.05,6.9,64.75,0.0,101.33,4.23
2022,9,29,16.22,17.08,7.08,64.62,0.0,101.8,5.23
2022,9,30,14.61,14.97,7.75,75.88,11.8,101.33,6.8
2022,10,1,16.57,16.93,10.56,89.88,16.53,100.25,8.59
2022,10,2,13.81,14.13,8.85,90.19,14.83,100.75,6.88
2022,10,3,9.58,10.23,6.29,85.31,15.94,101.38,6.92
2022,10,4,10.33,11.14,6.65,85.69,13.67,100.77,7.52
2022,10,5,13.62,13.69,8.42,86.38,2.29,100.55,4.89
2022,10,6,16.59,16.19,8.18,72.5,0.02,100.73,2.65
2022,10,7,17.13,16.96,8.06,68.81,0.01,100.82,3.59
2022,10,8,11.54,12.19,5.25,64.75,0.0,101.45,4.45
2022,10,9,10.7,10.75,4.88,65.88,0.0,101.46,3.38
2022,10,10,12.13,12.2,5.31,64.62,0.0,101.55,2.77
2022,10,11,13.78,13.8,6.1,67.25,0.0,101.78,2.71
2022,10,12,14.76,14.81,8.06,78.75,0.08,101.26,4.0
2022,10,13,17.93,17.78,11.41,88.69,12.45,100.1,5.19
2022,10,14,14.03,14.03,6.47,68.88,0.15,100.5,2.27
2022,10,15,14.46,14.08,6.84,70.25,0.0,100.67,3.98
2022,10,16,15.05,15.32,7.26,70.81,0.54,100.54,3.09
2022,10,17,15.16,15.22,8.36,77.06,2.53,99.68,4.91
2022,10,18,8.12,9.03,3.85,58.25,0.04,99.91,4.27
2022,10,19,7.5,8.15,4.09,67.0,0.0,100.43,4.73
2022,10,20,8.45,8.76,4.03,64.31,0.0,100.78,4.32
2022,10,21,10.37,10.18,4.46,61.38,0.0,101.13,2.43
2022,10,22,11.82,11.54,5.92,72.88,0.0,101.48,2.3
2022,10,23,12.48,12.19,7.93,88.12,6.38,101.41,4.41
2022,10,24,14.27,14.45,8.97,89.5,0.87,101.16,2.88
2022,10,25,15.26,15.22,9.52,88.88,0.65,100.84,1.63
2022,10,26,14.9,14.51,9.09,86.0,0.71,100.23,3.09
2022,10,27,12.4,12.44,5.68,66.62,0.0,101.32,5.08
2022,10,28,9.81,10.09,5.68,77.75,0.0,102.21,4.82
2022,10,29,10.4,10.19,5.31,71.94,0.0,102.12,3.34
2022,10,30,10.63,10.67,6.65,83.94,0.0,101.47,2.23
2022,10,31,14.5,14.5,9.22,87.69,3.49,100.85,3.33
2022,11,1,16.67,16.45,9.34,81.0,1.03,100.97,3.69
2022,11,2,14.76,14.2,7.93,78.31,0.02,101.72,3.09
2022,11,3,13.77,13.57,8.0,82.69,0.0,101.88,2.77
2022,11,4,15.51,14.84,9.03,83.5,0.0,101.72,2.24
2022,11,5,18.67,18.24,11.11,83.0,0.02,101.28,5.15
2022,11,6,18.68,18.08,12.27,92.0,1.07,101.25,4.25
2022,11,7,18.66,18.06,8.42,65.06,0.08,101.57,4.21
2022,11,8,10.35,10.62,4.52,60.81,0.02,102.47,5.17
2022,11,9,8.63,9.15,4.94,73.62,0.0,102.61,3.63
2022,11,10,12.87,12.76,8.06,86.19,0.02,101.8,2.53
2022,11,11,17.74,17.2,12.57,96.81,17.24,100.21,5.51
2022,11,12,17.42,17.09,9.52,76.69,4.88,99.7,5.02
2022,11,13,7.0,7.77,3.78,62.25,0.33,100.9,7.23
2022,11,14,4.51,5.13,3.17,64.19,0.0,101.9,3.03
2022,11,15,3.91,4.48,4.21,84.88,24.32,101.72,3.8
2022,11,16,4.4,4.87,4.27,83.69,0.39,100.81,5.12
2022,11,17,2.19,2.68,3.17,74.06,0.01,101.08,5.63
2022,11,18,1.94,2.45,2.99,73.19,0.01,101.38,4.43
2022,11,19,1.69,1.98,2.62,64.19,0.0,101.4,3.38
2022,11,20,-0.7,-0.14,2.01,58.44,0.08,101.66,6.14
2022,11,21,0.9,0.84,2.44,63.06,0.0,102.12,3.52
2022,11,22,3.84,3.45,3.42,73.94,0.0,101.81,3.11
2022,11,23,6.65,4.27,3.78,66.31,0.0,101.6,2.41
2022,11,24,6.38,5.19,4.58,78.94,0.03,101.72,2.82
2022,11,25,8.26,7.87,5.43,81.06,2.17,100.76,5.09
2022,11,26,6.51,6.01,4.27,74.0,0.0,101.06,3.66
2022,11,27,10.01,9.43,7.39,92.06,7.9,99.68,4.93
2022,11,28,8.32,7.84,5.43,80.25,0.02,100.18,4.82
2022,11,29,5.4,5.24,4.7,85.0,0.01,101.44,3.46
2022,11,30,8.51,7.96,5.86,82.0,7.19,100.56,6.88
2022,12,1,1.76,1.91,2.62,62.75,0.0,102.01,5.05
2022,12,2,3.19,2.86,3.42,74.44,0.0,102.3,3.56
2022,12,3,9.8,9.01,6.53,85.31,9.82,101.28,6.52
2022,12,4,2.9,2.1,2.99,67.44,0.0,101.54,2.83
2022,12,5,2.1,1.24,3.42,79.56,0.0,101.5,3.06
2022,12,6,6.18,6.01,5.92,98.38,5.43,101.44,2.32
2022,12,7,10.8,10.1,7.87,97.06,2.05,101.24,2.95
2022,12,8,8.13,7.5,5.98,89.81,0.03,101.55,3.34
2022,12,9,3.92,3.62,3.78,78.62,0.0,101.65,3.36
2022,12,10,2.33,2.62,3.54,81.62,0.01,101.76,3.24
2022,12,11,4.5,4.61,5.0,95.69,0.26,101.31,2.55
2022,12,12,3.06,3.3,3.85,83.38,0.0,101.42,4.55
2022,12,13,-0.03,-0.4,2.62,73.0,0.0,101.75,2.97
2022,12,14,0.22,0.11,2.81,75.38,0.01,101.39,2.7
2022,12,15,2.11,1.82,4.27,96.44,51.05,100.52,4.8
2022,12,16,3.11,2.73,4.27,89.88,1.02,99.84,5.82
2022,12,17,1.8,1.34,3.36,79.31,0.14,100.21,3.95
2022,12,18,-0.25,-0.49,2.87,79.12,0.06,100.89,4.77
2022,12,19,-1.19,-0.94,2.62,79.56,0.0,101.89,4.57
2022,12,20,-0.94,-0.86,2.69,79.19,0.06,102.29,3.3
2022,12,21,-0.02,0.03,3.11,85.5,0.03,102.27,2.38
2022,12,22,3.96,3.48,5.19,98.56,32.35,100.85,6.16
2022,12,23,-3.77,-2.81,2.69,75.19,5.8,99.19,10.22
2022,12,24,-10.77,-9.27,1.04,69.75,0.04,100.6,6.47
2022,12,25,-7.24,-6.72,1.65,80.31,0.01,100.88,4.09
2022,12,26,-4.8,-4.58,1.89,75.62,0.01,101.62,2.56
2022,12,27,-1.13,-1.99,2.56,76.56,0.0,101.76,2.13
2022,12,28,0.08,-0.45,3.42,89.88,0.09,101.78,3.47
2022,12,29,1.98,1.14,4.09,92.31,0.02,101.78,3.19
2022,12,30,3.64,2.76,5.07,96.81,0.11,101.58,3.28
2022,12,31,7.09,5.84,6.53,99.44,6.86,100.67,3.11
2023,1,1,8.25,6.79,6.23,90.44,0.02,100.7,3.23
2023,1,2,9.07,7.44,6.71,91.69,0.02,101.13,2.76
2023,1,3,11.9,10.71,8.24,92.38,0.53,100.56,5.21
2023,1,4,12.89,11.73,9.28,97.75,0.38,100.17,3.86
2023,1,5,10.92,9.69,6.96,85.38,0.91,100.49,2.35
2023,1,6,5.19,4.69,4.46,82.19,0.31,100.98,4.63
2023,1,7,2.39,2.12,3.54,81.69,0.0,101.56,4.08
